Clause,WeightType,Modulus,Residue
4778,Sequential,100003,0
4778,Sequential,1000003,0
4778,Polynomial,1009,0
4778,Polynomial,100003,0
4778,Polynomial,1000003,0
4778,Exponential,1009,0
4778,Exponential,100003,0
4778,Exponential,1000003,0
4778,Hash_SHA256(i),1009,0
4778,Hash_SHA256(i),100003,0
4778,Hash_SHA256(i),1000003,0
4779,Sequential,1009,0
4779,Sequential,100003,0
4779,Sequential,1000003,0
4779,Polynomial,1009,0
4779,Polynomial,100003,0
4779,Polynomial,1000003,0
4779,Exponential,1009,0
4779,Exponential,100003,0
4779,Exponential,1000003,0
4779,Hash_SHA256(i),1009,0
4779,Hash_SHA256(i),100003,0
4779,Hash_SHA256(i),1000003,0
4780,Sequential,1009,0
4780,Sequential,100003,0
4780,Sequential,1000003,0
4780,Polynomial,1009,0
4780,Polynomial,100003,0
4780,Polynomial,1000003,0
4780,Exponential,1009,0
4780,Exponential,100003,0
4780,Exponential,1000003,0
4780,Hash_SHA256(i),1009,0
4780,Hash_SHA256(i),100003,0
4780,Hash_SHA256(i),1000003,0
4781,Sequential,1009,0
4781,Sequential,100003,0
4781,Sequential,1000003,0
4781,Polynomial,1009,0
4781,Polynomial,100003,0
4781,Polynomial,1000003,0
4781,Exponential,1009,0
4781,Exponential,100003,0
4781,Exponential,1000003,0
4781,Hash_SHA256(i),1009,0
4781,Hash_SHA256(i),100003,0
4781,Hash_SHA256(i),1000003,0
4782,Sequential,1009,0
4782,Sequential,100003,0
4782,Sequential,1000003,0
4782,Polynomial,1009,0
4782,Polynomial,100003,0
4782,Polynomial,1000003,0
4782,Exponential,1009,0
4782,Exponential,100003,0
4782,Exponential,1000003,0
4782,Hash_SHA256(i),1009,0
4782,Hash_SHA256(i),100003,0
4782,Hash_SHA256(i),1000003,0
4783,Sequential,1009,0
4783,Sequential,100003,0
4783,Sequential,1000003,0
4783,Polynomial,1009,0
4783,Polynomial,100003,0
4783,Polynomial,1000003,0
4783,Exponential,1009,0
4783,Exponential,100003,0
4783,Exponential,1000003,0
4783,Hash_SHA256(i),1009,0
4783,Hash_SHA256(i),100003,0
4783,Hash_SHA256(i),1000003,0
4784,Sequential,1009,0
4784,Sequential,100003,0
4784,Sequential,1000003,0
4784,Polynomial,1009,0
4784,Polynomial,100003,0
4784,Polynomial,1000003,0
4784,Exponential,1009,0
4784,Exponential,100003,0
4784,Exponential,1000003,0
4784,Hash_SHA256(i),1009,0
4784,Hash_SHA256(i),100003,0
4784,Hash_SHA256(i),1000003,0
4785,Sequential,1009,0
4785,Sequential,100003,0
4785,Sequential,1000003,0
4785,Polynomial,1009,0
4785,Polynomial,100003,0
4785,Polynomial,1000003,0
4785,Exponential,1009,0
4785,Exponential,100003,0
4785,Exponential,1000003,0
4785,Hash_SHA256(i),1009,0
4785,Hash_SHA256(i),100003,0
4785,Hash_SHA256(i),1000003,0
4786,Sequential,1009,0
4786,Sequential,100003,0
4786,Sequential,1000003,0
4786,Polynomial,1009,0
4786,Polynomial,100003,0
4786,Polynomial,1000003,0
4786,Exponential,1009,0
4786,Exponential,100003,0
4786,Exponential,1000003,0
4786,Hash_SHA256(i),1009,0
4786,Hash_SHA256(i),100003,0
4786,Hash_SHA256(i),1000003,0
4787,Sequential,1009,0
4787,Sequential,100003,0
4787,Sequential,1000003,0
4787,Polynomial,1009,0
4787,Polynomial,100003,0
4787,Polynomial,1000003,0
4787,Exponential,1009,0
4787,Exponential,100003,0
4787,Exponential,1000003,0
4787,Hash_SHA256(i),1009,0
4787,Hash_SHA256(i),100003,0
4787,Hash_SHA256(i),1000003,0
4788,Sequential,1009,0
4788,Sequential,100003,0
4788,Sequential,1000003,0
4788,Polynomial,1009,0
4788,Polynomial,100003,0
4788,Polynomial,1000003,0
4788,Exponential,1009,0
4788,Exponential,100003,0
4788,Exponential,1000003,0
4788,Hash_SHA256(i),1009,0
4788,Hash_SHA256(i),100003,0
4788,Hash_SHA256(i),1000003,0
4789,Sequential,1009,0
4789,Sequential,100003,0
4789,Sequential,1000003,0
4789,Polynomial,1009,0
4789,Polynomial,100003,0
4789,Polynomial,1000003,0
4789,Exponential,1009,0
4789,Exponential,100003,0
4789,Exponential,1000003,0
4789,Hash_SHA256(i),1009,0
4789,Hash_SHA256(i),100003,0
4789,Hash_SHA256(i),1000003,0
4790,Sequential,1009,0
4790,Sequential,100003,0
4790,Sequential,1000003,0
4790,Polynomial,1009,0
4790,Polynomial,100003,0
4790,Polynomial,1000003,0
4790,Exponential,1009,0
4790,Exponential,100003,0
4790,Exponential,1000003,0
4790,Hash_SHA256(i),1009,0
4790,Hash_SHA256(i),100003,0
4790,Hash_SHA256(i),1000003,0
4791,Sequential,1009,0
4791,Sequential,100003,0
4791,Sequential,1000003,0
4791,Polynomial,1009,0
4791,Polynomial,100003,0
4791,Polynomial,1000003,0
4791,Exponential,1009,0
4791,Exponential,100003,0
4791,Exponential,1000003,0
4791,Hash_SHA256(i),1009,0
4791,Hash_SHA256(i),100003,0
4791,Hash_SHA256(i),1000003,0
4792,Sequential,1009,0
4792,Sequential,100003,0
4792,Sequential,1000003,0
4792,Polynomial,1009,0
4792,Polynomial,100003,0
4792,Polynomial,1000003,0
4792,Exponential,1009,0
4792,Exponential,100003,0
4792,Exponential,1000003,0
4792,Hash_SHA256(i),1009,0
4792,Hash_SHA256(i),100003,0
4792,Hash_SHA256(i),1000003,0
4793,Sequential,1009,0
4793,Sequential,100003,0
4793,Sequential,1000003,0
4793,Polynomial,1009,0
4793,Polynomial,100003,0
4793,Polynomial,1000003,0
4793,Exponential,1009,0
4793,Exponential,100003,0
4793,Exponential,1000003,0
4793,Hash_SHA256(i),1009,0
4793,Hash_SHA256(i),100003,0
4793,Hash_SHA256(i),1000003,0
4794,Sequential,1009,0
4794,Sequential,100003,0
4794,Sequential,1000003,0
4794,Polynomial,1009,0
4794,Polynomial,100003,0
4794,Polynomial,1000003,0
4794,Exponential,1009,0
4794,Exponential,100003,0
4794,Exponential,1000003,0
4794,Hash_SHA256(i),1009,0
4794,Hash_SHA256(i),100003,0
4794,Hash_SHA256(i),1000003,0
4795,Sequential,1009,0
4795,Sequential,100003,0
4795,Sequential,1000003,0
4795,Polynomial,1009,0
4795,Polynomial,100003,0
4795,Polynomial,1000003,0
4795,Exponential,1009,0
4795,Exponential,100003,0
4795,Exponential,1000003,0
4795,Hash_SHA256(i),1009,0
4795,Hash_SHA256(i),100003,0
4795,Hash_SHA256(i),1000003,0
4796,Sequential,1009,0
4796,Sequential,100003,0
4796,Sequential,1000003,0
4796,Polynomial,1009,0
4796,Polynomial,100003,0
4796,Polynomial,1000003,0
4796,Exponential,1009,0
4796,Exponential,100003,0
4796,Exponential,1000003,0
4796,Hash_SHA256(i),1009,0
4796,Hash_SHA256(i),100003,0
4796,Hash_SHA256(i),1000003,0
4797,Sequential,1009,0
4797,Sequential,100003,0
4797,Sequential,1000003,0
4797,Polynomial,1009,0
4797,Polynomial,100003,0
4797,Polynomial,1000003,0
4797,Exponential,1009,0
4797,Exponential,100003,0
4797,Exponential,1000003,0
4797,Hash_SHA256(i),1009,0
4797,Hash_SHA256(i),100003,0
4797,Hash_SHA256(i),1000003,0
4798,Sequential,1009,0
4798,Sequential,100003,0
4798,Sequential,1000003,0
4798,Polynomial,1009,0
4798,Polynomial,100003,0
4798,Polynomial,1000003,0
4798,Exponential,1009,0
4798,Exponential,100003,0
4798,Exponential,1000003,0
4798,Hash_SHA256(i),1009,0
4798,Hash_SHA256(i),100003,0
4798,Hash_SHA256(i),1000003,0
4799,Sequential,1009,0
4799,Sequential,100003,0
4799,Sequential,1000003,0
4799,Polynomial,1009,0
4799,Polynomial,100003,0
4799,Polynomial,1000003,0
4799,Exponential,1009,0
4799,Exponential,100003,0
4799,Exponential,1000003,0
4799,Hash_SHA256(i),1009,0
4799,Hash_SHA256(i),100003,0
4799,Hash_SHA256(i),1000003,0
4800,Sequential,1009,0
4800,Sequential,100003,0
4800,Sequential,1000003,0
4800,Polynomial,1009,0
4800,Polynomial,100003,0
4800,Polynomial,1000003,0
4800,Exponential,1009,0
4800,Exponential,100003,0
4800,Exponential,1000003,0
4800,Hash_SHA256(i),1009,0
4800,Hash_SHA256(i),100003,0
4800,Hash_SHA256(i),1000003,0
4801,Sequential,1009,0
4801,Sequential,100003,0
4801,Sequential,1000003,0
4801,Polynomial,1009,0
4801,Polynomial,100003,0
4801,Polynomial,1000003,0
4801,Exponential,1009,0
4801,Exponential,100003,0
4801,Exponential,1000003,0
4801,Hash_SHA256(i),1009,0
4801,Hash_SHA256(i),100003,0
4801,Hash_SHA256(i),1000003,0
4802,Sequential,1009,0
4802,Sequential,100003,0
4802,Sequential,1000003,0
4802,Polynomial,1009,0
4802,Polynomial,100003,0
4802,Polynomial,1000003,0
4802,Exponential,1009,0
4802,Exponential,100003,0
4802,Exponential,1000003,0
4802,Hash_SHA256(i),1009,0
4802,Hash_SHA256(i),100003,0
4802,Hash_SHA256(i),1000003,0
4803,Sequential,1009,0
4803,Sequential,100003,0
4803,Sequential,1000003,0
4803,Polynomial,1009,0
4803,Polynomial,100003,0
4803,Polynomial,1000003,0
4803,Exponential,1009,0
4803,Exponential,100003,0
4803,Exponential,1000003,0
4803,Hash_SHA256(i),1009,0
4803,Hash_SHA256(i),100003,0
4803,Hash_SHA256(i),1000003,0
4804,Sequential,1009,0
4804,Sequential,100003,0
4804,Sequential,1000003,0
4804,Polynomial,1009,0
4804,Polynomial,100003,0
4804,Polynomial,1000003,0
4804,Exponential,1009,0
4804,Exponential,100003,0
4804,Exponential,1000003,0
4804,Hash_SHA256(i),1009,0
4804,Hash_SHA256(i),100003,0
4804,Hash_SHA256(i),1000003,0
4805,Sequential,1009,0
4805,Sequential,100003,0
4805,Sequential,1000003,0
4805,Polynomial,1009,0
4805,Polynomial,100003,0
4805,Polynomial,1000003,0
4805,Exponential,1009,0
4805,Exponential,100003,0
4805,Exponential,1000003,0
4805,Hash_SHA256(i),1009,0
4805,Hash_SHA256(i),100003,0
4805,Hash_SHA256(i),1000003,0
4806,Sequential,1009,0
4806,Sequential,100003,0
4806,Sequential,1000003,0
4806,Polynomial,1009,0
4806,Polynomial,100003,0
4806,Polynomial,1000003,0
4806,Exponential,1009,0
4806,Exponential,100003,0
4806,Exponential,1000003,0
4806,Hash_SHA256(i),1009,0
4806,Hash_SHA256(i),100003,0
4806,Hash_SHA256(i),1000003,0
4807,Sequential,1009,0
4807,Sequential,100003,0
4807,Sequential,1000003,0
4807,Polynomial,1009,0
4807,Polynomial,100003,0
4807,Polynomial,1000003,0
4807,Exponential,1009,0
4807,Exponential,100003,0
4807,Exponential,1000003,0
4807,Hash_SHA256(i),1009,0
4807,Hash_SHA256(i),100003,0
4807,Hash_SHA256(i),1000003,0
4808,Sequential,1009,0
4808,Sequential,100003,0
4808,Sequential,1000003,0
4808,Polynomial,1009,0
4808,Polynomial,100003,0
4808,Polynomial,1000003,0
4808,Exponential,1009,0
4808,Exponential,100003,0
4808,Exponential,1000003,0
4808,Hash_SHA256(i),1009,0
4808,Hash_SHA256(i),100003,0
4808,Hash_SHA256(i),1000003,0
4809,Sequential,1009,0
4809,Sequential,100003,0
4809,Sequential,1000003,0
4809,Polynomial,1009,0
4809,Polynomial,100003,0
4809,Polynomial,1000003,0
4809,Exponential,1009,0
4809,Exponential,100003,0
4809,Exponential,1000003,0
4809,Hash_SHA256(i),1009,0
4809,Hash_SHA256(i),100003,0
4809,Hash_SHA256(i),1000003,0
4810,Sequential,1009,0
4810,Sequential,100003,0
4810,Sequential,1000003,0
4810,Polynomial,1009,0
4810,Polynomial,100003,0
4810,Polynomial,1000003,0
4810,Exponential,1009,0
4810,Exponential,100003,0
4810,Exponential,1000003,0
4810,Hash_SHA256(i),1009,0
4810,Hash_SHA256(i),100003,0
4810,Hash_SHA256(i),1000003,0
4811,Sequential,1009,0
4811,Sequential,100003,0
4811,Sequential,1000003,0
4811,Polynomial,1009,0
4811,Polynomial,100003,0
4811,Polynomial,1000003,0
4811,Exponential,1009,0
4811,Exponential,100003,0
4811,Exponential,1000003,0
4811,Hash_SHA256(i),1009,0
4811,Hash_SHA256(i),100003,0
4811,Hash_SHA256(i),1000003,0
4812,Sequential,1009,0
4812,Sequential,100003,0
4812,Sequential,1000003,0
4812,Polynomial,1009,0
4812,Polynomial,100003,0
4812,Polynomial,1000003,0
4812,Exponential,1009,0
4812,Exponential,100003,0
4812,Exponential,1000003,0
4812,Hash_SHA256(i),1009,0
4812,Hash_SHA256(i),100003,0
4812,Hash_SHA256(i),1000003,0
4813,Sequential,1009,0
4813,Sequential,100003,0
4813,Sequential,1000003,0
4813,Polynomial,1009,0
4813,Polynomial,100003,0
4813,Polynomial,1000003,0
4813,Exponential,1009,0
4813,Exponential,100003,0
4813,Exponential,1000003,0
4813,Hash_SHA256(i),1009,0
4813,Hash_SHA256(i),100003,0
4813,Hash_SHA256(i),1000003,0
4814,Sequential,1009,0
4814,Sequential,100003,0
4814,Sequential,1000003,0
4814,Polynomial,1009,0
4814,Polynomial,100003,0
4814,Polynomial,1000003,0
4814,Exponential,1009,0
4814,Exponential,100003,0
4814,Exponential,1000003,0
4814,Hash_SHA256(i),1009,0
4814,Hash_SHA256(i),100003,0
4814,Hash_SHA256(i),1000003,0
4815,Sequential,1009,0
4815,Sequential,100003,0
4815,Sequential,1000003,0
4815,Polynomial,1009,0
4815,Polynomial,100003,0
4815,Polynomial,1000003,0
4815,Exponential,1009,0
4815,Exponential,100003,0
4815,Exponential,1000003,0
4815,Hash_SHA256(i),1009,0
4815,Hash_SHA256(i),100003,0
4815,Hash_SHA256(i),1000003,0
4816,Sequential,1009,0
4816,Sequential,100003,0
4816,Sequential,1000003,0
4816,Polynomial,1009,0
4816,Polynomial,100003,0
4816,Polynomial,1000003,0
4816,Exponential,1009,0
4816,Exponential,100003,0
4816,Exponential,1000003,0
4816,Hash_SHA256(i),1009,0
4816,Hash_SHA256(i),100003,0
4816,Hash_SHA256(i),1000003,0
4817,Sequential,1009,0
4817,Sequential,100003,0
4817,Sequential,1000003,0
4817,Polynomial,1009,0
4817,Polynomial,100003,0
4817,Polynomial,1000003,0
4817,Exponential,1009,0
4817,Exponential,100003,0
4817,Exponential,1000003,0
4817,Hash_SHA256(i),1009,0
4817,Hash_SHA256(i),100003,0
4817,Hash_SHA256(i),1000003,0
4818,Sequential,1009,0
4818,Sequential,100003,0
4818,Sequential,1000003,0
4818,Polynomial,1009,0
4818,Polynomial,100003,0
4818,Polynomial,1000003,0
4818,Exponential,1009,0
4818,Exponential,100003,0
4818,Exponential,1000003,0
4818,Hash_SHA256(i),1009,0
4818,Hash_SHA256(i),100003,0
4818,Hash_SHA256(i),1000003,0
4819,Sequential,1009,0
4819,Sequential,100003,0
4819,Sequential,1000003,0
4819,Polynomial,1009,0
4819,Polynomial,100003,0
4819,Polynomial,1000003,0
4819,Exponential,1009,0
4819,Exponential,100003,0
4819,Exponential,1000003,0
4819,Hash_SHA256(i),1009,0
4819,Hash_SHA256(i),100003,0
4819,Hash_SHA256(i),1000003,0
4820,Sequential,1009,0
4820,Sequential,100003,0
4820,Sequential,1000003,0
4820,Polynomial,1009,0
4820,Polynomial,100003,0
4820,Polynomial,1000003,0
4820,Exponential,1009,0
4820,Exponential,100003,0
4820,Exponential,1000003,0
4820,Hash_SHA256(i),1009,0
4820,Hash_SHA256(i),100003,0
4820,Hash_SHA256(i),1000003,0
4821,Sequential,1009,0
4821,Sequential,100003,0
4821,Sequential,1000003,0
4821,Polynomial,1009,0
4821,Polynomial,100003,0
4821,Polynomial,1000003,0
4821,Exponential,1009,0
4821,Exponential,100003,0
4821,Exponential,1000003,0
4821,Hash_SHA256(i),1009,0
4821,Hash_SHA256(i),100003,0
4821,Hash_SHA256(i),1000003,0
4822,Sequential,1009,0
4822,Sequential,100003,0
4822,Sequential,1000003,0
4822,Polynomial,1009,0
4822,Polynomial,100003,0
4822,Polynomial,1000003,0
4822,Exponential,1009,0
4822,Exponential,100003,0
4822,Exponential,1000003,0
4822,Hash_SHA256(i),1009,0
4822,Hash_SHA256(i),100003,0
4822,Hash_SHA256(i),1000003,0
4823,Sequential,1009,0
4823,Sequential,100003,0
4823,Sequential,1000003,0
4823,Polynomial,1009,0
4823,Polynomial,100003,0
4823,Polynomial,1000003,0
4823,Exponential,1009,0
4823,Exponential,100003,0
4823,Exponential,1000003,0
4823,Hash_SHA256(i),1009,0
4823,Hash_SHA256(i),100003,0
4823,Hash_SHA256(i),1000003,0
4824,Sequential,1009,0
4824,Sequential,100003,0
4824,Sequential,1000003,0
4824,Polynomial,1009,0
4824,Polynomial,100003,0
4824,Polynomial,1000003,0
4824,Exponential,1009,0
4824,Exponential,100003,0
4824,Exponential,1000003,0
4824,Hash_SHA256(i),1009,0
4824,Hash_SHA256(i),100003,0
4824,Hash_SHA256(i),1000003,0
4825,Sequential,1009,0
4825,Sequential,100003,0
4825,Sequential,1000003,0
4825,Polynomial,1009,0
4825,Polynomial,100003,0
4825,Polynomial,1000003,0
4825,Exponential,1009,0
4825,Exponential,100003,0
4825,Exponential,1000003,0
4825,Hash_SHA256(i),1009,0
4825,Hash_SHA256(i),100003,0
4825,Hash_SHA256(i),1000003,0
4826,Sequential,1009,0
4826,Sequential,100003,0
4826,Sequential,1000003,0
4826,Polynomial,1009,0
4826,Polynomial,100003,0
4826,Polynomial,1000003,0
4826,Exponential,1009,0
4826,Exponential,100003,0
4826,Exponential,1000003,0
4826,Hash_SHA256(i),1009,0
4826,Hash_SHA256(i),100003,0
4826,Hash_SHA256(i),1000003,0
4827,Sequential,1009,0
4827,Sequential,100003,0
4827,Sequential,1000003,0
4827,Polynomial,1009,0
4827,Polynomial,100003,0
4827,Polynomial,1000003,0
4827,Exponential,1009,0
4827,Exponential,100003,0
4827,Exponential,1000003,0
4827,Hash_SHA256(i),1009,0
4827,Hash_SHA256(i),100003,0
4827,Hash_SHA256(i),1000003,0
4828,Sequential,1009,0
4828,Sequential,100003,0
4828,Sequential,1000003,0
4828,Polynomial,1009,0
4828,Polynomial,100003,0
4828,Polynomial,1000003,0
4828,Exponential,1009,0
4828,Exponential,100003,0
4828,Exponential,1000003,0
4828,Hash_SHA256(i),1009,0
4828,Hash_SHA256(i),100003,0
4828,Hash_SHA256(i),1000003,0
4829,Sequential,1009,0
4829,Sequential,100003,0
4829,Sequential,1000003,0
4829,Polynomial,1009,0
4829,Polynomial,100003,0
4829,Polynomial,1000003,0
4829,Exponential,1009,0
4829,Exponential,100003,0
4829,Exponential,1000003,0
4829,Hash_SHA256(i),1009,0
4829,Hash_SHA256(i),100003,0
4829,Hash_SHA256(i),1000003,0
4830,Sequential,1009,0
4830,Sequential,100003,0
4830,Sequential,1000003,0
4830,Polynomial,1009,0
4830,Polynomial,100003,0
4830,Polynomial,1000003,0
4830,Exponential,1009,0
4830,Exponential,100003,0
4830,Exponential,1000003,0
4830,Hash_SHA256(i),1009,0
4830,Hash_SHA256(i),100003,0
4830,Hash_SHA256(i),1000003,0
4831,Sequential,1009,0
4831,Sequential,100003,0
4831,Sequential,1000003,0
4831,Polynomial,1009,0
4831,Polynomial,100003,0
4831,Polynomial,1000003,0
4831,Exponential,1009,0
4831,Exponential,100003,0
4831,Exponential,1000003,0
4831,Hash_SHA256(i),1009,0
4831,Hash_SHA256(i),100003,0
4831,Hash_SHA256(i),1000003,0
4832,Sequential,1009,0
4832,Sequential,100003,0
4832,Sequential,1000003,0
4832,Polynomial,1009,0
4832,Polynomial,100003,0
4832,Polynomial,1000003,0
4832,Exponential,1009,0
4832,Exponential,100003,0
4832,Exponential,1000003,0
4832,Hash_SHA256(i),1009,0
4832,Hash_SHA256(i),100003,0
4832,Hash_SHA256(i),1000003,0
4833,Sequential,1009,0
4833,Sequential,100003,0
4833,Sequential,1000003,0
4833,Polynomial,1009,0
4833,Polynomial,100003,0
4833,Polynomial,1000003,0
4833,Exponential,1009,0
4833,Exponential,100003,0
4833,Exponential,1000003,0
4833,Hash_SHA256(i),1009,0
4833,Hash_SHA256(i),100003,0
4833,Hash_SHA256(i),1000003,0
4834,Sequential,1009,0
4834,Sequential,100003,0
4834,Sequential,1000003,0
4834,Polynomial,1009,0
4834,Polynomial,100003,0
4834,Polynomial,1000003,0
4834,Exponential,1009,0
4834,Exponential,100003,0
4834,Exponential,1000003,0
4834,Hash_SHA256(i),1009,0
4834,Hash_SHA256(i),100003,0
4834,Hash_SHA256(i),1000003,0
4835,Sequential,1009,0
4835,Sequential,100003,0
4835,Sequential,1000003,0
4835,Polynomial,1009,0
4835,Polynomial,100003,0
4835,Polynomial,1000003,0
4835,Exponential,1009,0
4835,Exponential,100003,0
4835,Exponential,1000003,0
4835,Hash_SHA256(i),1009,0
4835,Hash_SHA256(i),100003,0
4835,Hash_SHA256(i),1000003,0
4836,Sequential,1009,0
4836,Sequential,100003,0
4836,Sequential,1000003,0
4836,Polynomial,1009,0
4836,Polynomial,100003,0
4836,Polynomial,1000003,0
4836,Exponential,1009,0
4836,Exponential,100003,0
4836,Exponential,1000003,0
4836,Hash_SHA256(i),1009,0
4836,Hash_SHA256(i),100003,0
4836,Hash_SHA256(i),1000003,0
4837,Sequential,1009,0
4837,Sequential,100003,0
4837,Sequential,1000003,0
4837,Polynomial,1009,0
4837,Polynomial,100003,0
4837,Polynomial,1000003,0
4837,Exponential,1009,0
4837,Exponential,100003,0
4837,Exponential,1000003,0
4837,Hash_SHA256(i),1009,0
4837,Hash_SHA256(i),100003,0
4837,Hash_SHA256(i),1000003,0
4838,Sequential,1009,0
4838,Sequential,100003,0
4838,Sequential,1000003,0
4838,Polynomial,1009,0
4838,Polynomial,100003,0
4838,Polynomial,1000003,0
4838,Exponential,1009,0
4838,Exponential,100003,0
4838,Exponential,1000003,0
4838,Hash_SHA256(i),1009,0
4838,Hash_SHA256(i),100003,0
4838,Hash_SHA256(i),1000003,0
4839,Sequential,1009,0
4839,Sequential,100003,0
4839,Sequential,1000003,0
4839,Polynomial,1009,0
4839,Polynomial,100003,0
4839,Polynomial,1000003,0
4839,Exponential,1009,0
4839,Exponential,100003,0
4839,Exponential,1000003,0
4839,Hash_SHA256(i),1009,0
4839,Hash_SHA256(i),100003,0
4839,Hash_SHA256(i),1000003,0
4840,Sequential,1009,0
4840,Sequential,100003,0
4840,Sequential,1000003,0
4840,Polynomial,1009,0
4840,Polynomial,100003,0
4840,Polynomial,1000003,0
4840,Exponential,1009,0
4840,Exponential,100003,0
4840,Exponential,1000003,0
4840,Hash_SHA256(i),1009,0
4840,Hash_SHA256(i),100003,0
4840,Hash_SHA256(i),1000003,0
4841,Sequential,1009,0
4841,Sequential,100003,0
4841,Sequential,1000003,0
4841,Polynomial,1009,0
4841,Polynomial,100003,0
4841,Polynomial,1000003,0
4841,Exponential,1009,0
4841,Exponential,100003,0
4841,Exponential,1000003,0
4841,Hash_SHA256(i),1009,0
4841,Hash_SHA256(i),100003,0
4841,Hash_SHA256(i),1000003,0
4842,Sequential,1009,0
4842,Sequential,100003,0
4842,Sequential,1000003,0
4842,Polynomial,1009,0
4842,Polynomial,100003,0
4842,Polynomial,1000003,0
4842,Exponential,1009,0
4842,Exponential,100003,0
4842,Exponential,1000003,0
4842,Hash_SHA256(i),1009,0
4842,Hash_SHA256(i),100003,0
4842,Hash_SHA256(i),1000003,0
4843,Sequential,1009,0
4843,Sequential,100003,0
4843,Sequential,1000003,0
4843,Polynomial,1009,0
4843,Polynomial,100003,0
4843,Polynomial,1000003,0
4843,Exponential,1009,0
4843,Exponential,100003,0
4843,Exponential,1000003,0
4843,Hash_SHA256(i),1009,0
4843,Hash_SHA256(i),100003,0
4843,Hash_SHA256(i),1000003,0
4844,Sequential,1009,0
4844,Sequential,100003,0
4844,Sequential,1000003,0
4844,Polynomial,1009,0
4844,Polynomial,100003,0
4844,Polynomial,1000003,0
4844,Exponential,1009,0
4844,Exponential,100003,0
4844,Exponential,1000003,0
4844,Hash_SHA256(i),1009,0
4844,Hash_SHA256(i),100003,0
4844,Hash_SHA256(i),1000003,0
4845,Sequential,1009,0
4845,Sequential,100003,0
4845,Sequential,1000003,0
4845,Polynomial,1009,0
4845,Polynomial,100003,0
4845,Polynomial,1000003,0
4845,Exponential,1009,0
4845,Exponential,100003,0
